combo_key,coupling_mode,cleavage_form,strain_pct,clearance_time_mean,clearance_time_std,clearance_time_ci95,n_ruptured_mean,lysis_fraction_mean,cascade_count_mean,n_cleared,n_runs
neutral_x_exponential,neutral,exponential,5,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_exponential,neutral,exponential,10,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_exponential,neutral,exponential,15,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_exponential,neutral,exponential,20,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_exponential,neutral,exponential,23,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_exponential,neutral,exponential,25,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_exponential,neutral,exponential,30,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_exponential,neutral,exponential,40,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_exponential,neutral,exponential,60,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_exponential,neutral,exponential,80,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_exponential,neutral,exponential,100,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_linear,neutral,linear,0,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_linear,neutral,linear,5,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_linear,neutral,linear,10,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_linear,neutral,linear,15,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_linear,neutral,linear,20,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_linear,neutral,linear,23,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_linear,neutral,linear,25,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_linear,neutral,linear,30,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_linear,neutral,linear,40,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_linear,neutral,linear,60,23.189376807728493,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
neutral_x_linear,neutral,linear,80,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40940000000000004,0.0,10,10
neutral_x_linear,neutral,linear,100,23.189376807728497,9.45262055826551,7.127771101207412,204.7,0.40939999999999993,0.0,10,10
